"ID","Player","Team","Position","Prim Pos","Rookie","RkOv","Status","Age","Salary","Contract","Score","Ros","+/-","GP","W","GAA","SV%","SHO"
"*05a12*","Christoffer Rifalk","(N/A)","G","G","","888","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*0321j*","Ty Rimmer","(N/A)","G","G","","889","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06mho*","Petteri Rimpinen","LAK","G","G","","890","FA","20","1,000,000","FA","0","9%","-1%","0","0","0","0","0"
"*03eq7*","Rasmus Rinne","(N/A)","G","G","","891","FA","36","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06pl9*","Henri Risikko","(N/A)","G","G","","892","FA","23","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06c9g*","Charlie Robertson","(N/A)","G","G","","893","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*038ij*","Josh Robinson","(N/A)","G","G","","894","FA","36","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03rfy*","Mike Robinson","SJS","G","G","","895","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04mug*","Mat Robson","BUF","G","G","","896","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04ld1*","Olivier Rodrigue","TBL","G","G","","897","FA","26","1,000,000","FA","0","2%","0%","0","0","0","0","0"
"*02yef*","Grant Rollheiser","(N/A)","G","G","","898","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*0637x*","Deivs Rolovs","(N/A)","G","G","","899","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06b5w*","Georgi Romanov","STL","G","G","","900","FA","26","1,000,000","FA","0","2%","0%","0","0","0","0","0"
"*0597m*","Sean Romeo","(N/A)","G","G","","901","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*01zs2*","Cody Rosen","NYI","G","G","","902","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*051vf*","Roddy Ross","PHI","G","G","","903","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06aex*","Mathis Rousseau","(N/A)","G","G","","904","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05gdc*","William Rousseau","MIN","G","G","","905","FA","23","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*051x4*","Cameron Rowe","(N/A)","G","G","","906","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*01ge8*","Olivier Roy","(N/A)","G","G","","907","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05a8z*","Niklas Rubin","(N/A)","G","G","","908","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03ant*","Joel Rumpel","(N/A)","G","G","","909","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*076xe*","Daniil Rusakovich","NJD","G","G","R","910","FA","18","1,000,000","FA","0","2%","0%","0","0","0","0","0"
"*03rix*","Markus Ruusu","DAL","G","G","","911","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*074md*","Filip Ruzicka","MIN","G","G","R","912","FA","18","1,000,000","FA","0","6%","-1%","0","0","0","0","0"
"*05xs8*","Jan Ruzicka","(N/A)","G","G","","913","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04ok2*","Patrik Rybar","DET","G","G","","914","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*076km*","Yegor Rybkin","LAK","G","G","R","915","FA","18","1,000,000","FA","0","6%","-1%","0","0","0","0","0"
"*072pd*","Easton Rye","(N/A)","G","G","","916","FA","19","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*01t7b*","Jussi Rynnas","(N/A)","G","G","","917","FA","39","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06mba*","Kim Saarinen","SEA","G","G","","918","BULLIES","20","0","MNR","0","7%","-1%","0","0","0","0","0"
"*04xdq*","Alex Sakellaropoulos","(N/A)","G","G","","919","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*01fx8*","Alexander Salak","(N/A)","G","G","","920","FA","39","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04rzt*","Oskari Salminen","(N/A)","G","G","","921","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06xwy*","Daniel Salonen","EDM","G","G","","922","FA","20","1,000,000","FA","0","1%","0%","0","0","0","0","0"
"*04an0*","Alexander Samoilov","(N/A)","G","G","","923","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*0597l*","Alexander Samonov","(N/A)","G","G","","924","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03mm7*","Ilya Samsonov","SJS","G","G","","925","FA","29","1,000,000","FA","0","3%","-1%","0","0","0","0","0"
"*04336*","Antoine Samuel","MTL","G","G","","926","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06r6f*","Jesse Sanche","(N/A)","G","G","","927","FA","20","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03asa*","Felix Sandstrom","BUF","G","G","","928","FA","29","1,000,000","FA","0","1%","0%","0","0","0","0","0"
"*01g60*","Harri Sateri","(N/A)","G","G","","929","FA","36","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*01n87*","Billy Sauer","COL","G","G","","930","FA","38","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*02ze7*","Clarke Saunders","(N/A)","G","G","","931","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05109*","Isaiah Saville","LAK","G","G","","932","FA","26","1,000,000","FA","0","2%","0%","0","0","0","0","0"
"*05y9v*","Owen Savory","(N/A)","G","G","","933","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*043c8*","Zachary Sawchenko","CAR","G","G","","934","FA","28","1,000,000","FA","0","1%","0%","0","0","0","0","0"
"*06qqa*","Owen Say","(N/A)","G","G","","935","FA","25","1,000,000","FA","0","1%","0%","0","0","0","0","0"
"*066qf*","Tommy Scarfone","(N/A)","G","G","","936","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*0457a*","Adam Scheel","NJD","G","G","","937","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*060y9*","Charlie Schenkel","(N/A)","G","G","","938","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03ry8*","Eric Schierhorn","(N/A)","G","G","","939","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03yt1*","Niklas Schlegel","(N/A)","G","G","","940","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05raf*","Michael Schnattinger","(N/A)","G","G","","941","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*004bq*","Cory Schneider","(N/A)","G","G","","942","FA","40","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03wnx*","Nick Schneider","(N/A)","G","G","","943","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03wqw*","Nathan Schoenfeld","(N/A)","F,G","G","","944","FA","41","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*00483*","Marek Schwarz","(N/A)","G","G","","945","FA","40","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03mjm*","Janick Schwendener","(N/A)","G","G","","946","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04a7i*","Ian Scott","(N/A)","G","G","","947","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*01u7i*","Ben Scrivens","(N/A)","G","G","","948","FA","40","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03d56*","Jakub Sedlacek","(N/A)","G","G","","949","FA","36","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04aj6*","Bobby Segin","(N/A)","G","G","","950","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04aa0*","Eric Semborski","(N/A)","G","G","","951","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*060yw*","T.J. Semptimphelter","NSH","G","G","","952","FA","24","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04f6x*","Gilles Senn","(N/A)","G","G","","953","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*066rg*","Nikita Serebryakov","(N/A)","G","G","","954","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05td5*","Carter Serhyenko","(N/A)","G","G","","955","FA","24","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*00qrx*","Tyson Sexsmith","(N/A)","G","G","","956","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*0723m*","Danai Shaiikov","NYR","G","G","R","957","FA","19","1,000,000","FA","0","5%","-1%","0","0","0","0","0"
"*0687f*","Ian Shane","(N/A)","G","G","","958","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*003sa*","David Shantz","VAN","G","G","","959","FA","40","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05yfy*","Kyle Shapiro","(N/A)","G","G","","960","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03mnx*","Alexander Sharychenkov","(N/A)","G","G","","961","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03xl0*","Mack Shields","(N/A)","G","G","","962","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04r1e*","Shamil Shmakov","COL","G","G","","963","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*066pm*","Mattias Sholl","LAK","G","G","","964","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04kyr*","Tomas Sholl","(N/A)","G","G","","965","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04z1f*","Andrew Shortridge","(N/A)","G","G","","966","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05xtf*","Konstantin Shostak","(N/A)","G","G","","967","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06qpb*","Yan Shostak","(N/A)","G","G","","968","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05rfs*","Dmitri Shugayev","(N/A)","G","G","","969","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*076yf*","Stepan Shurygin","TBL","G","G","R","970","FA","19","1,000,000","FA","0","1%","0%","0","0","0","0","0"
"*05rca*","Jake Sibell","(N/A)","G","G","","971","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*02y8w*","Luke Siemens","(N/A)","G","G","","972","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06ll1*","Quentin Sigurdson","(N/A)","G","G","","973","FA","23","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*061n2*","Dylan Silverstein","(N/A)","G","G","","974","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03l0s*","Petteri Simila","MTL","G","G","","975","FA","36","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*01xfo*","Kent Simpson","COL","G","G","","976","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*066ra*","Michael Simpson","FLA","G","G","","977","FA","23","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*0347l*","Ebbe Sionas","(N/A)","G","G","","978","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*031so*","Mackenzie Skapski","(N/A)","G","G","","979","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04bfl*","Jakub Skarek","SJS","G","G","","980","FA","26","1,000,000","FA","0","2%","0%","0","0","0","0","0"
"*076q6*","Marek Sklenicka","PHI","G","G","R","981","FA","18","1,000,000","FA","0","3%","0%","0","0","0","0","0"
"*05n1g*","Vsevolod Skotnikov","(N/A)","G","G","","982","FA","24","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06hrg*","Damian Slavik","(N/A)","G","G","","983","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*02yc5*","Frank Slubowski","(N/A)","G","G","","984","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06byc*","Hampton Slukynsky","LAK","G","G","","985","M.M","21","0","MNR","0","19%","-3%","0","0","0","0","0"
"*05y76*","Dustin Smith","(N/A)","G","G","","986","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03rk0*","Evan Smith","NSH","G","G","","987","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03wmd*","Jacob Smith","(N/A)","G","G","","988","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*003yi*","Jason Smith","NJD","G","G","","989","FA","41","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*00552*","Jeremy Smith","(N/A)","G","G","","990","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*061lt*","Alexander Smolin","(N/A)","G","G","","991","FA","22","1,000,000","FA","0","1%","0%","0","0","0","0","0"
"*076xc*","Parker Snell","CBJ","G","G","R","992","FA","18","1,000,000","FA","0","2%","0%","0","0","0","0","0"
"*02dqa*","Steffen Soberg","WSH","G","G","","993","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03ebv*","Linus Soderstrom","(N/A)","G","G","","994","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03meu*","George Sorensen","(N/A)","G","G","","995","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06asy*","Liam Souliere","(N/A)","G","G","","996","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*02fml*","Garret Sparks","(N/A)","G","G","","997","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*060ny*","Jan Spunar","(N/A)","G","G","","998","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06idp*","Samuel St-Hilaire","(N/A)","G","G","","999","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05rfb*","Dylan St. Cyr","(N/A)","G","G","","1000","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*01n8f*","Scott Stajcer","(N/A)","G","G","","1001","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*01cwe*","Alex Stalock","(N/A)","G","G","","1002","FA","39","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*030wr*","Bernhard Starkbaum","(N/A)","G","G","","1003","FA","40","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04btf*","Shane Starrett","(N/A)","G","G","","1004","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05rap*","Jaxson Stauber","UTA","G","G","","1005","FA","27","1,000,000","FA","0","5%","-1%","0","0","0","0","0"
"*06taj*","Ondrej Stebetak","(N/A)","G","G","","1006","FA","19","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*02ye9*","Sebastian Stefaniszin","(N/A)","G","G","","1007","FA","39","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05rl1*","Logan Stein","(N/A)","G","G","","1008","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06ce6*","Kristers Steinbergs","(N/A)","G","G","","1009","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06hd1*","Jacob Steinman","(N/A)","G","G","","1010","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*02696*","Jakub Stepanek","(N/A)","G","G","","1011","FA","40","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06rmn*","Jonas Stettmer","(N/A)","G","G","","1012","FA","24","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03ca4*","Colin Stevens","(N/A)","G","G","","1013","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*01ucz*","Brian Stewart","(N/A)","G","G","","1014","FA","41","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*0598f*","Hayden Stewart","(N/A)","G","G","","1015","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04mdg*","Tyler Stewart","(N/A)","G","G","","1016","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03rgg*","Ales Stezka","(N/A)","G","G","","1017","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06c5b*","Rhett Stoesser","(N/A)","G","G","","1018","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06sn4*","Christian Stoever","(N/A)","G","G","","1019","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06clp*","Melvin Strahl","CBJ","G","G","","1020","FA","21","1,000,000","FA","0","2%","0%","0","0","0","0","0"
"*02nor*","Malcolm Subban","(N/A)","G","G","","1021","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05tzr*","Tomas Suchanek","ANA","G","G","","1022","FA","23","1,000,000","FA","0","5%","-1%","0","0","0","0","0"
"*03wql*","Alexander Sudnitsin","(N/A)","G","G","","1023","FA","38","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*043cf*","Vladislav Sukhachkyov","(N/A)","G","G","","1024","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03a82*","Steve Summerhays","(N/A)","G","G","","1025","FA","36","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04l9d*","Zehao Sun","(N/A)","G","G","","1026","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*02jti*","Niklas Svedberg","(N/A)","G","G","","1027","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05uf9*","Philip Svedeback","BOS","G","G","","1028","FA","24","1,000,000","FA","0","3%","0%","0","0","0","0","0"
"*03rk3*","Miroslav Svoboda","(N/A)","G","G","","1029","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*060y7*","Lukas Swedin","(N/A)","G","G","","1030","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06pdz*","Ryan Tamelin","(N/A)","G","G","","1031","FA","20","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*076ko*","Viggo Tamm","(N/A)","G","G","","1032","FA","18","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05r9k*","Roope Taponen","(N/A)","G","G","","1033","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*024j4*","Iiro Tarkki","(N/A)","G","G","","1034","FA","41","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*003tn*","Daniel Taylor","(N/A)","G","G","","1035","FA","40","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04n90*","Ty Taylor","TBL","G","G","","1036","PuckLuck","27","0","MNR","0","0%","0%","0","0","0","0","0"
"*06ydt*","Noah Tegelaar","(N/A)","G","G","","1037","FA","19","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*02yeo*","Tyson Teichmann","(N/A)","G","G","","1038","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04r0f*","David Tendeck","STL","G","G","","1039","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06687*","Logan Terness","(N/A)","G","G","","1040","FA","24","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*0055i*","Michael-Lee Teslak","(N/A)","G","G","","1041","FA","40","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06ckz*","Melker Thelin","UTA","G","G","","1042","FA","21","1,000,000","FA","0","3%","0%","0","0","0","0","0"
"*01chs*","Brad Thiessen","(N/A)","G","G","","1043","FA","40","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04r15*","Matthew Thiessen","(N/A)","G","G","","1044","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*042y7*","Peter Thome","MIN","G","G","","1045","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05x76*","Anson Thornton","(N/A)","G","G","","1046","FA","23","1,000,000","FA","0","1%","0%","0","0","0","0","0"
"*06cfm*","Arno Tiefensee","DAL","G","G","","1047","FA","24","1,000,000","FA","0","2%","0%","0","0","0","0","0"
"*059wk*","Henrik Tikkanen","NYI","G","G","","1048","FA","25","1,000,000","FA","0","1%","0%","0","0","0","0","0"
"*039w4*","Rasmus Tirronen","(N/A)","G","G","","1049","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06xwl*","Ivan Tkach-Tkachenko","UTA","G","G","","1050","FA","19","1,000,000","FA","0","2%","0%","0","0","0","0","0"
"*024d8*","Juha Toivonen","(N/A)","G","G","","1051","FA","39","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*01brk*","Dustin Tokarski","(N/A)","G","G","","1052","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03yf7*","Atte Tolvanen","(N/A)","G","G","","1053","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03p28*","Matej Tomek","(N/A)","G","G","","1054","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*02odx*","Matt Tomkins","EDM","G","G","","1055","FA","32","1,000,000","FA","0","1%","0%","0","0","0","0","0"
"*0044s*","Josh Tordjman","MIN","G","G","","1056","FA","41","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04b07*","Rylan Toth","(N/A)","G","G","","1057","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*072pr*","Connor Towle","(N/A)","G","G","","1058","FA","20","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*066c8*","Alexander Tracy","VGK","G","G","","1059","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*07337*","Tobias Trejbal","CGY","G","G","R","1060","FA","18","1,000,000","FA","0","24%","-3%","0","0","0","0","0"
"*02o87*","Francois Tremblay","COL","G","G","","1061","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03asc*","Maxim Tretiak","(N/A)","G","G","","1062","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03sof*","Niklas Treutle","(N/A)","G","G","","1063","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06xwo*","Andrei Trofimov","OTT","G","G","","1064","FA","20","1,000,000","FA","0","1%","0%","0","0","0","0","0"
"*03d0l*","Troy Trombley","(N/A)","G","G","","1065","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03ko1*","Philippe Trudeau","(N/A)","G","G","","1066","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*07a2h*","Eric Tu","(N/A)","G","G","","1067","FA","17","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06rmm*","Callum Tung","NYR","G","G","","1068","FA","22","1,000,000","FA","0","3%","0%","0","0","0","0","0"
"*02fzg*","Frans Tuohimaa","(N/A)","G","G","","1069","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*004l4*","Dan Turple","(N/A)","G","G","","1070","FA","41","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*072h5*","Tobias Tvrznik","COL","G","G","R","1071","FA","19","1,000,000","FA","0","3%","0%","0","0","0","0","0"
"*05lur*","Tucker Tynan","(N/A)","G","G","","1072","FA","24","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*02ug3*","Richard Ullberg","(N/A)","G","G","","1073","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05xc4*","Connor Ungar","EDM","G","G","","1074","FA","24","1,000,000","FA","0","7%","-1%","0","0","0","0","0"
"*06qdu*","Jackson Unger","(N/A)","G","G","","1075","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*02ye8*","Josh Unice","(N/A)","G","G","","1076","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06c1r*","Samuel Urban","(N/A)","G","G","","1077","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04ezz*","Kirill Ustimenko","(N/A)","G","G","","1078","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03zxl*","Igor Ustinsky","(N/A)","G","G","","1079","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06c1t*","Calvin Vachon","(N/A)","G","G","","1080","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06buk*","Noa Vali","(N/A)","G","G","","1081","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03rgf*","Joren Van Pottelberghe","DET","G","G","","1082","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04130*","Adam Vay","(N/A)","G","G","","1083","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06sdn*","Max Vayrynen","(N/A)","G","G","","1084","FA","24","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06mqw*","Mikus Vecvanags","MTL","G","G","","1085","FA","20","1,000,000","FA","0","1%","0%","0","0","0","0","0"
"*06c51*","Visa Vedenpaa","SEA","G","G","","1086","FA","21","1,000,000","FA","0","1%","0%","0","0","0","0","0"
"*03rro*","Veini Vehvilainen","TOR","G","G","","1087","FA","29","1,000,000","FA","0","1%","0%","0","0","0","0","0"
"*04xcu*","Emmanuel Vella","(N/A)","G","G","","1088","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06cln*","Yegor Velmakin","CAR","G","G","","1089","FA","23","1,000,000","FA","0","1%","0%","0","0","0","0","0"
"*076rk*","David Vermirovsky","(N/A)","G","G","","1090","FA","18","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06asz*","Matt Vernon","(N/A)","G","G","","1091","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05ny4*","Jesper Vikman","(N/A)","G","G","","1092","FA","24","1,000,000","FA","0","1%","0%","0","0","0","0","0"
"*04f1c*","Matthew Villalta","BUF","G","G","","1093","FA","27","1,000,000","FA","0","4%","0%","0","0","0","0","0"
"*068y9*","Eemil Vinni","EDM","G","G","","1094","FA","20","1,000,000","FA","0","11%","-2%","0","0","0","0","0"
"*03bap*","Ryan Vinz","(N/A)","G","G","","1095","FA","41","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*01zs8*","Mark Visentin","(N/A)","G","G","","1096","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*01zs5*","Lars Volden","BOS","G","G","","1097","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*042yk*","Konstantin Volkov","NSH","G","G","","1098","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03bmk*","Coleman Vollrath","(N/A)","G","G","","1099","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06c91*","Yevgeni Volokhin","MTL","G","G","","1100","SPG","21","0","MNR","0","5%","-1%","0","0","0","0","0"
"*04f7k*","Tomas Vomacka","(N/A)","G","G","","1101","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*062pw*","Jakub Vondras","CAR","G","G","","1102","FA","22","1,000,000","FA","0","1%","0%","0","0","0","0","0"
"*04lp1*","Joona Voutilainen","(N/A)","G","G","","1103","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05u3i*","Joe Vrbetic","MTL","G","G","","1104","FA","23","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05tpw*","Semyon Vyazovoy","SEA","G","G","","1105","BHHC","23","0","MNR","0","10%","-1%","0","0","0","0","0"
"*06b7f*","Ludovic Waeber","(N/A)","G","G","","1106","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*003m5*","Michael Wall","COL","G","G","","1107","FA","41","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*042yq*","Tyler Wall","PHI","G","G","","1108","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06imo*","Nils Wallstrom","(N/A)","G","G","","1109","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0"
